"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"2239","GO:0004940",0.999999999991456,0.853661728992106,0,1,"beta1-adrenergic receptor activity","MF",1
"5212","GO:0015578",0.999999999991462,0.849466023201293,0,1,"mannose transmembrane transporter activity","MF",1
"5285","GO:0015761",0.999999999991462,0.849466023201293,0,1,"mannose transmembrane transport","BP",1
"18079","GO:0140929",0.999999999991462,0.849466023201293,0,1,"mannose:sodium symporter activity","MF",1
"18080","GO:0140930",0.999999999991462,0.849466023201293,0,1,"fructose:sodium symporter activity","MF",1
"5019","GO:0015024",0.999999999991504,0.861393449935896,0,1,"glucuronate-2-sulfatase activity","MF",1
"8892","GO:0034466",0.999999999991525,0.724186602543072,0,2,"chromaffin granule lumen","CC",1
"5160","GO:0015327",0.999999999991535,0.883339649956848,0,1,"cystine:glutamate antiporter activity","MF",1
"7380","GO:0031335",0.999999999991535,0.883339649956848,0,1,"regulation of sulfur amino acid metabolic process","BP",1
"18076","GO:0140924",0.999999999991535,0.883339649956848,0,1,"L-kynurenine transmembrane transport","BP",1
"18077","GO:0140926",0.999999999991535,0.883339649956848,0,1,"L-kynurenine transmembrane transporter activity","MF",1
"18774","GO:1901494",0.999999999991535,0.883339649956848,0,1,"regulation of cysteine metabolic process","BP",1
"15627","GO:0072046",0.999999999991559,0.750683107948537,0,2,"establishment of planar polarity involved in nephron morphogenesis","BP",1
"14928","GO:0070685",0.999999999991568,0.84944850222062,0,1,"macropinocytic cup","CC",1
"8579","GO:0033633",0.99999999999157,0.77870536358194,0,2,"negative regulation of cell-cell adhesion mediated by integrin","BP",1
"7374","GO:0031313",0.999999999991588,0.730194791418085,0,2,"extrinsic component of endosome membrane","CC",1
"15633","GO:0072053",0.999999999991664,0.752228475989464,0,2,"renal inner medulla development","BP",1
"15634","GO:0072054",0.999999999991664,0.752228475989464,0,2,"renal outer medulla development","BP",1
"1790","GO:0004168",0.999999999991691,0.849586781652974,0,1,"dolichol kinase activity","MF",1
"8033","GO:0032558",0.999999999991696,0.73608321430154,0,2,"adenyl deoxyribonucleotide binding","MF",1
"230","GO:0000710",0.999999999991705,0.877498091413212,0,1,"meiotic mismatch repair","BP",1
"13174","GO:0051877",0.99999999999171,0.730530765535378,0,2,"pigment granule aggregation in cell center","BP",1
"4396","GO:0009841",0.999999999991722,0.85002096490935,0,1,"mitochondrial endopeptidase Clp complex","CC",1
"4520","GO:0010436",0.999999999991724,0.727871562401608,0,2,"carotenoid dioxygenase activity","MF",1
"5474","GO:0016119",0.999999999991724,0.727871562401608,0,2,"carotene metabolic process","BP",1
"5475","GO:0016121",0.999999999991724,0.727871562401608,0,2,"carotene catabolic process","BP",1
"10007","GO:0042214",0.999999999991724,0.727871562401608,0,2,"terpene metabolic process","BP",1
"11540","GO:0046247",0.999999999991724,0.727871562401608,0,2,"terpene catabolic process","BP",1
"17381","GO:0106258",0.99999999999173,0.850718046312711,0,1,"L-serine-phosphatidylcholine phosphatidyltransferase activity","MF",1
"9867","GO:0038185",0.999999999991741,0.7481553943933,0,2,"nuclear receptor-mediated bile acid signaling pathway","BP",1
"9868","GO:0038186",0.999999999991741,0.7481553943933,0,2,"bile acid nuclear receptor activity","MF",1
"11583","GO:0046370",0.999999999991766,0.722588912404471,0,2,"fructose biosynthetic process","BP",1
"13991","GO:0060903",0.999999999991787,0.73957127421386,0,2,"positive regulation of meiosis I","BP",1
"7438","GO:0031436",0.999999999991831,0.751659509333812,0,2,"BRCA1-BARD1 complex","CC",1
"18051","GO:0140863",0.999999999991831,0.751659509333812,0,2,"histone H2AK127 ubiquitin ligase activity","MF",1
"18052","GO:0140864",0.999999999991831,0.751659509333812,0,2,"histone H2AK129 ubiquitin ligase activity","MF",1
"17452","GO:0110012",0.999999999991836,0.726238649445228,0,2,"protein localization to P-body","BP",1
"603","GO:0001831",0.999999999991839,0.750000804455358,0,2,"trophectodermal cellular morphogenesis","BP",1
"3658","GO:0007634",0.999999999991855,0.72291797881617,0,2,"optokinetic behavior","BP",1
"15765","GO:0072268",0.999999999991865,0.723844640982435,0,2,"pattern specification involved in metanephros development","BP",1
"18794","GO:1901558",0.999999999991867,0.72131259459407,0,2,"response to metformin","BP",1
"21451","GO:2000720",0.999999999991873,0.864639391824931,0,1,"positive regulation of maintenance of mitotic sister chromatid cohesion, centromeric","BP",1
"12138","GO:0048239",0.999999999991887,0.725586374651573,0,2,"negative regulation of DNA recombination at telomere","BP",1
"15925","GO:0072695",0.999999999991887,0.725586374651573,0,2,"regulation of DNA recombination at telomere","BP",1
"50","GO:0000112",0.999999999991906,0.852616855677051,0,1,"nucleotide-excision repair factor 3 complex","CC",1
"286","GO:0000831",0.999999999991906,0.852616855677051,0,1,"inositol hexakisphosphate 6-kinase activity","MF",1
"20958","GO:1990784",0.999999999991953,0.745051136274886,0,2,"response to dsDNA","BP",1
"20960","GO:1990786",0.999999999991953,0.745051136274886,0,2,"cellular response to dsDNA","BP",1
"21370","GO:2000569",0.999999999991958,0.860049613459463,0,1,"regulation of T-helper 2 cell activation","BP",1
"21371","GO:2000570",0.999999999991958,0.860049613459463,0,1,"positive regulation of T-helper 2 cell activation","BP",1
"4990","GO:0014878",0.999999999991962,0.721300912526495,0,2,"response to electrical stimulus involved in regulation of muscle adaptation","BP",1
"9404","GO:0035772",0.99999999999201,0.721300904318333,0,2,"interleukin-13-mediated signaling pathway","BP",1
"9245","GO:0035513",0.999999999992014,0.737613139711151,0,2,"oxidative RNA demethylation","BP",1
"14802","GO:0070447",0.999999999992049,0.758337145234796,0,2,"positive regulation of oligodendrocyte progenitor proliferation","BP",1
"1902","GO:0004447",0.9999999999921,0.854989738722516,0,1,"iodide peroxidase activity","MF",1
"18067","GO:0140905",0.9999999999921,0.854989738722516,0,1,"haloperoxidase activity","MF",1
"18068","GO:0140906",0.9999999999921,0.854989738722516,0,1,"halogenase activity","MF",1
"7075","GO:0030586",0.999999999992115,0.860408931528733,0,1,"[methionine synthase] reductase (NADPH) activity","MF",1
"10228","GO:0042667",0.99999999999217,0.867883959905292,0,1,"auditory receptor cell fate specification","BP",1
"10229","GO:0042669",0.99999999999217,0.867883959905292,0,1,"regulation of inner ear auditory receptor cell fate specification","BP",1
"1928","GO:0004482",0.999999999992195,0.882937457802526,0,1,"mRNA 5'-cap (guanine-N7-)-methyltransferase activity","MF",1
"388","GO:0001507",0.999999999992207,0.728396526492769,0,2,"acetylcholine catabolic process in synaptic cleft","BP",1
"15736","GO:0072216",0.999999999992213,0.881621329668,0,1,"positive regulation of metanephros development","BP",1
"15780","GO:0072298",0.999999999992213,0.881621329668,0,1,"regulation of metanephric glomerulus development","BP",1
"15781","GO:0072300",0.999999999992213,0.881621329668,0,1,"positive regulation of metanephric glomerulus development","BP",1
"14499","GO:0062101",0.999999999992214,0.765330379206347,0,2,"peptidyl-aspartic acid 3-dioxygenase activity","MF",1
"3966","GO:0008521",0.999999999992221,0.851722017267968,0,1,"acetyl-CoA transmembrane transporter activity","MF",1
"5359","GO:0015876",0.999999999992221,0.851722017267968,0,1,"acetyl-CoA transport","BP",1
"9174","GO:0035348",0.999999999992221,0.851722017267968,0,1,"acetyl-CoA transmembrane transport","BP",1
"17279","GO:0102389",0.999999999992221,0.851722017267968,0,1,"polyprenol reductase activity","MF",1
"18378","GO:0160198",0.999999999992221,0.851722017267968,0,1,"polyprenal reductase activity","MF",1
"6409","GO:0021502",0.99999999999223,0.763044747239447,0,2,"neural fold elevation formation","BP",1
"14411","GO:0061852",0.999999999992251,0.721300992843973,0,2,"retrograde transporter complex, Golgi to ER","CC",1
"17210","GO:0099583",0.999999999992257,0.779720270188311,0,2,"neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration","MF",1
"4033","GO:0008682",0.999999999992262,0.851168645247838,0,1,"3-demethoxyubiquinol 3-hydroxylase activity","MF",1
"18390","GO:0160224",0.999999999992262,0.851168645247838,0,1,"3-demethoxyubiquinone 3-hydroxylase (NADH) activity","MF",1
"3307","GO:0006864",0.999999999992279,0.747683601118025,0,2,"pyrimidine nucleotide transport","BP",1
"5119","GO:0015218",0.999999999992279,0.747683601118025,0,2,"pyrimidine nucleotide transmembrane transporter activity","MF",1
"20847","GO:1990519",0.999999999992279,0.747683601118025,0,2,"pyrimidine nucleotide import into mitochondrion","BP",1
"2220","GO:0004912",0.999999999992293,0.748578199619788,0,2,"interleukin-3 receptor activity","MF",1
"851","GO:0002194",0.999999999992303,0.856612752625166,0,1,"hepatocyte cell migration","BP",1
"10392","GO:0043049",0.999999999992303,0.856612752625166,0,1,"otic placode formation","BP",1
"14118","GO:0061114",0.999999999992303,0.856612752625166,0,1,"branching involved in pancreas morphogenesis","BP",1
"21557","GO:2000979",0.999999999992303,0.856612752625166,0,1,"positive regulation of forebrain neuron differentiation","BP",1
"20797","GO:1990406",0.999999999992318,0.749078712234066,0,2,"CGRP receptor complex","CC",1
"20800","GO:1990409",0.999999999992318,0.749078712234066,0,2,"adrenomedullin binding","MF",1
"2619","GO:0005712",0.999999999992326,0.751030372945161,0,2,"chiasma","CC",1
"17591","GO:0120211",0.999999999992331,0.754236234855347,0,2,"proacrosomal vesicle fusion","BP",1
"13551","GO:0060175",0.99999999999235,0.882991064767095,0,1,"brain-derived neurotrophic factor receptor activity","MF",1
"13482","GO:0060072",0.999999999992351,0.88293996154113,0,1,"large conductance calcium-activated potassium channel activity","MF",1
"1727","GO:0004063",0.999999999992358,0.721300903415303,0,2,"aryldialkylphosphatase activity","MF",1
"5795","GO:0016795",0.999999999992358,0.721300903415303,0,2,"phosphoric triester hydrolase activity","MF",1
"9507","GO:0035977",0.999999999992377,0.875122273643518,0,1,"protein deglycosylation involved in glycoprotein catabolic process","BP",1
"19966","GO:1904382",0.999999999992377,0.875122273643518,0,1,"mannose trimming involved in glycoprotein ERAD pathway","BP",1
"13196","GO:0051903",0.999999999992385,0.723290874246138,0,2,"S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity","MF",1
"7417","GO:0031407",0.999999999992389,0.858621611101583,0,1,"oxylipin metabolic process","BP",1
"7418","GO:0031408",0.999999999992389,0.858621611101583,0,1,"oxylipin biosynthetic process","BP",1
"2018","GO:0004610",0.999999999992392,0.849347984368479,0,1,"phosphoacetylglucosamine mutase activity","MF",1
"8309","GO:0032973",0.999999999992392,0.849347984368479,0,1,"amino acid export across plasma membrane","BP",1
"18059","GO:0140893",0.999999999992392,0.849347984368479,0,1,"neutral amino acid, sodium:proton antiporter activity","MF",1
